T,strike,rf,dividend,v0,kappa,sigma,rho,theta,price,original_iv
147,123.885,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.31491,0.542755,
297,164.61,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.08332,0.541955,
50,64.5174,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.9426,0.716153,
155,70.4967,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.2504,0.627562,
166,162.839,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.55849,0.507728,
360,52.2103,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,50.6119,0.625664,
43,68.3874,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.1598,0.708572,
191,106.489,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.0341,0.571659,
257,166.4,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.73828,0.533749,
72,63.2558,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.4891,0.69123,
287,123.27,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.4886,0.564991,
75,145.429,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.34869,0.454121,
97,67.6111,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.1191,0.655804,
328,68.9816,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.2689,0.609692,
295,61.6113,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.7463,0.620612,
142,161.491,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.05937,0.49605,
84,66.2725,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.991,0.668865,
350,156.385,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.7764,0.552582,
33,105.659,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.98248,0.517027,
342,40.3934,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.0923,0.644265,
184,171.721,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.42847,0.508246,
160,39.5064,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.4022,0.701575,
264,147.083,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.48312,0.546711,
270,128.95,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.3698,0.559501,
288,195.886,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.23341,0.525442,
327,40.941,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.5632,0.645719,
151,91.7839,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.0507,0.589922,
168,117.925,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.9799,0.55519,
177,35.9491,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.8056,0.702808,
89,155.708,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.266917,0.455019,
83,72.7848,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,29.3521,0.647702,
286,40.5413,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.7595,0.653969,
318,245.732,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.909623,0.513335,
261,79.3193,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.2092,0.602476,
350,41.4091,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.2585,0.641507,
241,35.2204,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.5114,0.677318,
349,61.0716,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.9766,0.616531,
18,72.753,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.4174,0.741438,
130,71.8426,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.5272,0.631051,
187,36.1899,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.5773,0.696749,
273,23.9466,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,75.1192,0.697465,
265,47.1626,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,53.8826,0.646304,
273,107.496,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.0447,0.575816,
342,110.03,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.574,0.576745,
333,170.181,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.45387,0.544479,
274,118.284,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.441,0.567518,
190,130.626,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.74467,0.546012,
155,139.691,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.60703,0.526406,
200,125.415,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.40466,0.552969,
342,150.233,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.52054,0.554635,
309,57.3039,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.1484,0.624571,
291,119.053,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.8505,0.568192,
90,148.864,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.521411,0.468321,
350,237.768,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.50392,0.522626,
58,58.3471,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.9314,0.732662,
315,45.3076,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,55.7857,0.640627,
285,28.4936,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,70.7816,0.68062,
215,140.861,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.76493,0.542298,
115,78.9206,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,25.6941,0.618637,
293,171.834,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.18427,0.537688,
105,118.573,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.40576,0.535561,
279,155.255,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.74116,0.544162,
68,51.1734,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,48.9337,0.749874,
244,118.83,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.0909,0.564534,
65,116.343,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.40345,0.513905,
30,87.0866,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.0582,0.621647,
133,40.0975,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.8071,0.71866,
209,201.948,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.672148,0.498179,
100,124.162,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.77868,0.52247,
246,200.1,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.26767,0.512571,
209,138.014,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.04363,0.543384,
259,167.257,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.70808,0.533674,
335,118.21,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.6759,0.571352,
148,108.332,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.2041,0.564325,
347,239.612,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.40842,0.521489,
317,47.1767,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,54.2422,0.63749,
124,56.4045,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.4694,0.672978,
320,163.99,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.82725,0.54557,
295,23.3632,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,75.6114,0.691894,
258,140.614,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.4069,0.550019,
253,126.142,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.4178,0.559691,
321,176.9,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.42635,0.539843,
204,57.1556,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.8453,0.641587,
220,192.818,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.12245,0.507943,
64,94.5346,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.5161,0.581862,
118,86.3882,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.7178,0.60145,
113,71.9226,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.9708,0.636357,
107,99.2658,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.8145,0.574187,
108,70.184,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.2385,0.642914,
158,152.307,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.18807,0.514197,
215,99.6515,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.9511,0.580733,
132,56.9838,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.0458,0.666996,
32,63.382,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.7807,0.763529,
358,162.084,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.18373,0.550914,
249,37.181,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,62.7036,0.670158,
104,95.3152,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.6841,0.58243,
328,130.584,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.0665,0.563642,
133,128.498,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.58762,0.531704,
66,66.5745,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.3335,0.684407,
194,190.194,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.804364,0.499105,
60,72.1347,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,29.1925,0.667686,
191,64.1484,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.9837,0.631735,
32,72.0489,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.4458,0.70937,
358,19.3212,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,79.24,0.686516,
176,71.969,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.7098,0.620773,
183,37.2648,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,62.5544,0.695589,
288,125.127,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.0224,0.563817,
300,206.94,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.89594,0.523349,
72,77.6993,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.9201,0.637399,
113,124.006,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.52279,0.52976,
330,105.742,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.7234,0.579198,
343,164.452,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.43279,0.548231,
148,166.239,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.943305,0.494812,
250,122.532,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.2647,0.562151,
213,75.3078,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.3967,0.610847,
74,135.904,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.860369,0.473836,
163,121.169,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.80905,0.550271,
330,89.8721,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,26.5194,0.590889,
96,68.2016,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.5892,0.654584,
47,110.651,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.58999,0.51327,
243,33.2743,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.3313,0.681555,
220,48.5391,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.3656,0.654157,
208,102.049,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.6102,0.577802,
209,131.199,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.42244,0.549255,
49,134.458,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.220392,0.430204,
316,116.243,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.6205,0.571605,
131,62.6815,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.0481,0.652596,
192,192.251,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.711955,0.496781,
297,194.673,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.48676,0.52787,
19,101.616,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.03516,0.519752,
42,73.8439,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.0902,0.681439,
207,105.071,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.3137,0.574446,
211,49.9907,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.0251,0.653692,
119,69.8892,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.7751,0.639299,
196,32.3925,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.1974,0.703809,
125,102.56,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.3238,0.570187,
74,94.0537,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.5096,0.58406,
140,39.2091,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.6677,0.716253,
34,66.394,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.8851,0.739247,
140,144.615,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.38592,0.514078,
334,30.666,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,68.7165,0.663516,
166,118.937,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.58372,0.553587,
301,33.6476,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.9921,0.66439,
79,138.967,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.794607,0.473732,
38,106.23,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.28594,0.521089,
209,199.027,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.750335,0.49994,
86,57.2033,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.3048,0.699771,
292,151.781,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.67028,0.548024,
99,120.812,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.47957,0.528276,
218,194.232,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.03678,0.50637,
254,152.481,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.32298,0.541607,
189,161.736,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.25678,0.518188,
62,61.4606,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.0119,0.711591,
344,62.7934,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.7006,0.615061,
74,103.01,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.81544,0.557963,
192,86.527,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,23.7201,0.59674,
251,149.751,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.62053,0.542825,
122,123.421,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.13949,0.534711,
308,44.843,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,56.1351,0.642461,
182,124.553,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.81757,0.550489,
203,124.803,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.69156,0.554055,
241,63.1663,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.6739,0.624901,
181,91.3477,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.6002,0.590361,
186,114.614,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.8797,0.561916,
77,57.8761,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.5755,0.707135,
82,106.269,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.99651,0.552228,
223,72.9321,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.2687,0.613175,
272,40.7989,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.4822,0.656537,
12,73.7603,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,26.3138,0.754301,
145,103.227,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,13.1235,0.571536,
94,120.593,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.2366,0.525816,
60,110.138,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.85738,0.528465,
52,135.725,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.237689,0.433772,
315,103.38,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.1257,0.58046,
98,105.571,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.37853,0.559043,
101,103.759,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.3473,0.563673,
66,144.353,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.220866,0.440727,
116,75.7394,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.0926,0.625931,
237,34.1662,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.4955,0.681336,
231,31.2779,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,68.2231,0.691384,
211,95.768,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,19.5861,0.584975,
335,49.3092,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.6498,0.632085,
254,128.557,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.85095,0.557999,
161,38.8632,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.0163,0.702993,
44,67.231,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.2693,0.712899,
328,59.5074,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.7815,0.620007,
352,77.4165,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.6583,0.600723,
249,131.019,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.07068,0.555554,
104,118.884,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.26339,0.534513,
155,102.387,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.0054,0.573791,
317,154.509,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.04834,0.549804,
173,151.155,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.79186,0.521503,
286,24.634,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,74.4282,0.69097,
80,56.8847,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.5419,0.707587,
102,128.223,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.09618,0.516268,
84,143.526,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.647749,0.470833,
32,115.895,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.05889,0.460058,
15,118.97,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0231595,0.359138,
230,91.5192,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.4245,0.589874,
134,64.8277,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.2922,0.646113,
296,221.401,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.27468,0.516699,
134,106.961,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.9782,0.56415,
320,26.1412,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,72.9254,0.677167,
313,53.4534,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,49.1565,0.62915,
228,86.8475,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.8346,0.595198,
99,76.2608,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.0948,0.62996,
286,219.607,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.19179,0.514913,
155,85.5351,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.8651,0.600127,
61,107.665,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.83247,0.537263,
244,181.069,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.19805,0.522245,
33,74.3109,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,26.3617,0.69374,
300,40.4243,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.9117,0.651372,
234,64.138,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.8147,0.624446,
270,28.9694,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,70.3566,0.683934,
277,221.454,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.01734,0.511759,
68,59.0215,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.3934,0.713901,
155,178.922,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.577633,0.487096,
189,72.3441,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.7873,0.618147,
142,49.0368,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,51.3748,0.683694,
45,68.4218,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.1716,0.704858,
304,21.4974,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,77.3602,0.694831,
15,118.801,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0252176,0.360375,
31,124.109,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.20195,0.414023,
71,91.5601,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.8333,0.591724,
191,188.059,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.829424,0.499213,
94,61.8604,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.1271,0.676109,
284,140.589,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.34129,0.553507,
181,32.0977,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.4981,0.713066,
96,85.3578,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.3354,0.606613,
266,209.652,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.23034,0.513815,
164,63.8701,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.6805,0.638648,
178,40.5792,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.4165,0.68854,
206,181.477,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.36722,0.509941,
123,54.6636,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.041,0.678657,
239,142.263,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.41425,0.545828,
313,22.8897,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,76.0082,0.687893,
209,67.734,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.626,0.62258,
40,81.3752,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.4026,0.644876,
